chip_id,chip_x,chip_y,tile,valid_first,valid_second,valid_third,bad_pct_first,bad_pct_second,bad_pct_third,first_image_date,second_image_date,third_image_date,bad_pct_max,na_count,usage
chip_373_348,-96.14522234960518,29.037280198516942,14RQT,49959.0,50014.0,47882.0,0.1654177295918367,0.1833545918367347,1.7239317602040816,2022/03/02,2022/03/12,2022/05/16,1.7239317602040816,0.0,train
chip_374_298,-99.58687251639688,28.91697704246024,14RMT,50176.0,50171.0,50165.0,0.0,0.0079719387755102,0.0139508928571428,2022/03/10,2022/03/30,2022/06/08,0.0139508928571428,0.0,train
chip_374_323,-97.86660689607308,28.96051947034973,14RPT,49711.0,48616.0,49611.0,0.2411511479591837,0.8071588010204082,0.3547512755102041,2022/03/12,2022/05/26,2022/09/28,0.8071588010204082,0.0,train
chip_374_346,-96.28285476698387,28.97630910940208,14RQT,50166.0,50174.0,50176.0,0.0159438775510204,0.0039859693877551,0.0,2022/03/02,2022/03/12,2022/05/16,0.0159438775510204,0.0,train
chip_374_357,-95.52529845917792,28.975635122762625,15RTN,50168.0,50171.0,50123.0,0.0059789540816326,0.0099649234693877,0.0538105867346938,2022/03/02,2022/03/12,2022/09/28,0.0538105867346938,0.0,train
chip_374_546,-82.59856451567032,28.13595734893918,17RLM,50006.0,49415.0,49538.0,0.1116071428571428,0.4823022959183674,0.275031887755102,2022/03/04,2022/03/29,2022/04/08,0.4823022959183674,0.0,train
chip_374_553,-82.12634087066819,28.07505341445862,17RLM,49794.0,50095.0,48698.0,0.2471301020408163,0.061782525510204,0.6955516581632653,2022/03/04,2022/03/29,2022/04/08,0.6955516581632653,0.0,train
chip_375_557,-81.86689829376505,27.979125232735484,17RMM,49856.0,47299.0,49710.0,0.1454878826530612,1.407047193877551,0.3587372448979591,2022/03/04,2022/04/08,2022/09/30,1.407047193877551,0.0,train
chip_376_348,-96.14490708540036,28.855159656985805,14RQT,50170.0,50173.0,50175.0,0.0059789540816326,0.0059789540816326,0.0019929846938775,2022/03/02,2022/03/12,2022/05/16,0.0059789540816326,0.0,train
chip_376_349,-96.07613766385984,28.855230274301707,14RQT,50166.0,50144.0,50124.0,0.0099649234693877,0.0358737244897959,0.0777264030612244,2022/03/02,2022/03/12,2022/05/16,0.0777264030612244,0.0,train
chip_377_349,-96.0760826077112,28.79450503323688,14RQS,50123.0,47899.0,50169.0,0.0777264030612244,1.468829719387755,0.0139508928571428,2022/03/12,2022/03/22,2022/09/28,1.468829719387755,0.0,train
chip_378_304,-99.1650129319996,28.68715587985175,14RMS,50176.0,50176.0,50152.0,0.0,0.0,0.0418526785714285,2022/03/15,2022/04/09,2022/06/23,0.0418526785714285,0.0,train
chip_378_338,-96.8313779015168,28.730580745226604,14RQS,50174.0,50173.0,50176.0,0.0039859693877551,0.0039859693877551,0.0,2022/03/12,2022/03/22,2022/09/28,0.0039859693877551,0.0,train
chip_378_340,-96.69404650549323,28.73155569586986,14RQS,49920.0,50130.0,50120.0,0.1534598214285714,0.0518176020408163,0.1096141581632653,2022/03/12,2022/03/22,2022/09/28,0.1534598214285714,0.0,train
chip_378_349,-96.07602763112872,28.73377052842264,14RQS,49936.0,48541.0,50064.0,0.3447863520408163,0.5959024234693877,0.1554528061224489,2022/03/12,2022/03/22,2022/09/28,0.5959024234693877,0.0,train
chip_379_328,-97.51687543711832,28.66233524093064,14RPS,50176.0,50175.0,50169.0,0.0,0.0019929846938775,0.0099649234693877,2022/03/12,2022/05/26,2022/09/28,0.0099649234693877,0.0,train
chip_385_323,-97.85184858978148,28.29233182783701,14RPS,50124.0,50176.0,50176.0,0.0538105867346938,0.0,0.0,2022/03/12,2022/05/26,2022/09/28,0.0538105867346938,0.0,train
chip_385_324,-97.78354904741371,28.29349483322076,14RPS,50174.0,50176.0,50176.0,0.0039859693877551,0.0,0.0,2022/03/12,2022/05/26,2022/09/28,0.0039859693877551,0.0,train
chip_385_330,-97.37371556331536,28.299555151236166,14RPS,50159.0,50163.0,50090.0,0.021922831632653,0.0159438775510204,0.0498246173469387,2022/03/12,2022/05/26,2022/09/28,0.0498246173469387,0.0,train
chip_386_323,-97.85051848800286,28.231530293149014,14RPS,49348.0,49656.0,50176.0,0.5141900510204082,0.4544005102040816,0.0,2022/03/12,2022/05/26,2022/09/28,0.5141900510204082,0.0,train
chip_386_324,-97.78226797874972,28.232692649025683,14RPS,50168.0,50160.0,50165.0,0.0139508928571428,0.021922831632653,0.0179368622448979,2022/03/12,2022/05/26,2022/09/28,0.021922831632653,0.0,train
chip_386_326,-97.64576151428145,28.23488633698161,14RPS,49998.0,50175.0,49444.0,0.0856983418367346,0.0019929846938775,0.4005899234693877,2022/03/12,2022/05/26,2022/09/28,0.4005899234693877,0.0,train
chip_387_323,-97.84919029531966,28.17071899914603,14RPS,50176.0,49893.0,50022.0,0.0,0.2670599489795918,0.0876913265306122,2022/03/12,2022/05/26,2022/09/28,0.2670599489795918,0.0,train
chip_387_325,-97.71278536757792,28.17299876587952,14RPS,50089.0,50166.0,50070.0,0.039859693877551,0.0159438775510204,0.0677614795918367,2022/03/12,2022/05/26,2022/09/28,0.0677614795918367,0.0,train
chip_387_331,-97.303530480092,28.17879039818484,14RPS,50096.0,49857.0,50135.0,0.0577965561224489,0.1933195153061224,0.039859693877551,2022/03/12,2022/05/26,2022/09/28,0.1933195153061224,0.0,train
chip_388_323,-97.84786400762512,28.10989789389313,14RPS,50058.0,49667.0,50060.0,0.0518176020408163,0.3388073979591837,0.09765625,2022/03/12,2022/05/26,2022/09/28,0.3388073979591837,0.0,train
chip_388_324,-97.779711353772,28.111058956525657,14RPS,49861.0,49339.0,50072.0,0.3587372448979591,0.470344387755102,0.1793686224489795,2022/03/12,2022/05/26,2022/09/28,0.470344387755102,0.0,train
chip_389_323,-97.8465396208243,28.04906692547609,14RPS,50169.0,50126.0,50065.0,0.0099649234693877,0.021922831632653,0.0518176020408163,2022/03/12,2022/05/26,2022/09/28,0.0518176020408163,0.0,train
chip_389_324,-97.7784357895584,28.05022734436257,14RPS,50155.0,50101.0,50033.0,0.0418526785714285,0.0717474489795918,0.1255580357142857,2022/03/12,2022/05/26,2022/09/28,0.1255580357142857,0.0,train
chip_389_330,-97.36977688272508,28.05627418186932,14RPS,50154.0,49998.0,50021.0,0.0318877551020408,0.1116071428571428,0.079719387755102,2022/03/12,2022/05/26,2022/09/28,0.1116071428571428,0.0,train
chip_390_322,-97.91327031665033,27.98702268892529,14RPS,49990.0,50160.0,49313.0,0.0697544642857142,0.0318877551020408,0.3447863520408163,2022/03/12,2022/05/26,2022/09/28,0.3447863520408163,0.0,train
chip_390_327,-97.57298615750172,27.99260368055912,14RPS,50104.0,49862.0,50124.0,0.119579081632653,0.1514668367346938,0.0478316326530612,2022/03/12,2022/05/26,2022/09/28,0.1514668367346938,0.0,train
chip_391_323,-97.8438965335826,27.92737519159204,14RPR,50094.0,50158.0,50164.0,0.0338807397959183,0.0179368622448979,0.0139508928571428,2022/03/12,2022/05/16,2022/06/05,0.0338807397959183,0.0,train
chip_391_325,-97.70788192334956,27.929649912448248,14RPR,50174.0,50074.0,49571.0,0.0039859693877551,0.079719387755102,0.2849968112244898,2022/03/12,2022/05/16,2022/06/05,0.2849968112244898,0.0,train
chip_391_326,-97.63987195916688,27.930721941468885,14RPR,50167.0,48484.0,50140.0,0.0099649234693877,2.5011957908163267,0.061782525510204,2022/03/12,2022/05/16,2022/06/05,2.5011957908163267,0.0,train
chip_392_325,-97.70666044550114,27.868787791136523,14RPR,50100.0,50131.0,49602.0,0.0478316326530612,0.0478316326530612,0.2371651785714285,2022/03/12,2022/05/16,2022/06/05,0.2371651785714285,0.0,train
chip_393_320,-98.04497715496528,27.80190877399149,14RNR,50102.0,48673.0,42911.0,0.0737404336734693,1.6222895408163265,4.4682716836734695,2022/03/15,2022/05/19,2022/09/11,4.4682716836734695,0.0,train
chip_395_319,-98.10986300729002,27.67881014528821,14RNR,50176.0,50176.0,48187.0,0.0,0.0,1.2595663265306123,2022/03/15,2022/05/19,2022/09/11,1.2595663265306123,0.0,train
chip_395_320,-98.0420585533966,27.68014055994109,14RNR,50158.0,49847.0,43473.0,0.0279017857142857,0.1753826530612245,3.2545440051020407,2022/03/15,2022/05/19,2022/09/11,3.2545440051020407,0.0,train
chip_396_322,-97.90508394945252,27.621770222207186,14RPR,50058.0,50172.0,50172.0,0.0757334183673469,0.0079719387755102,0.0079719387755102,2022/03/12,2022/05/16,2022/06/05,0.0757334183673469,0.0,train
chip_396_329,-97.4307120503345,27.62925387540193,14RPR,50087.0,49811.0,49273.0,0.0876913265306122,0.1395089285714285,0.6357621173469388,2022/03/12,2022/05/16,2022/06/05,0.6357621173469388,0.0,train
chip_397_323,-97.83601247104764,27.562057880839983,14RPR,49344.0,49307.0,49114.0,0.8330676020408163,0.7912149234693877,1.0483099489795915,2022/03/12,2022/05/16,2022/06/05,1.0483099489795915,0.0,train
chip_414_324,-97.7471304070156,26.52608062373163,14RPQ,50176.0,50066.0,50080.0,0.0,0.0418526785714285,0.0458386479591836,2022/03/22,2022/06/05,2022/09/08,0.0458386479591836,0.0,train
chip_415_315,-98.34755779127318,26.45312761592124,14RNQ,47871.0,50164.0,50164.0,1.460857780612245,0.0239158163265306,0.0159438775510204,2022/03/12,2022/05/21,2022/08/04,1.460857780612245,0.0,train
chip_416_318,-98.14551464458464,26.39634994667708,14RNQ,49205.0,49233.0,47310.0,0.568000637755102,0.6955516581632653,1.761798469387755,2022/03/12,2022/05/21,2022/08/04,1.761798469387755,0.0,train
chip_417_316,-98.27751097899818,26.332380447618068,14RNQ,48923.0,49896.0,49621.0,0.7593271683673469,0.5042251275510204,0.2849968112244898,2022/03/12,2022/05/21,2022/08/04,0.7593271683673469,0.0,train
chip_417_320,-98.01049519517906,26.337897949267205,14RNQ,50030.0,50096.0,49798.0,0.0757334183673469,0.0916772959183673,0.2391581632653061,2022/03/12,2022/05/21,2022/08/04,0.2391581632653061,0.0,train
chip_417_328,-97.47637258387566,26.346871343669736,14RPQ,49495.0,48990.0,48825.0,0.5141900510204082,0.6417410714285714,0.6676498724489796,2022/03/22,2022/06/05,2022/09/08,0.6676498724489796,0.0,train
chip_418_313,-98.47601013083016,26.26665902553827,14RNQ,48719.0,48331.0,46255.0,0.5759725765306123,1.0243941326530612,2.242107780612245,2022/03/12,2022/05/21,2022/08/04,2.242107780612245,0.0,train
chip_418_321,-97.94237143306438,26.27803169200932,14RPQ,49944.0,49945.0,50099.0,0.1036352040816326,0.1634247448979592,0.0478316326530612,2022/03/22,2022/06/05,2022/09/08,0.1634247448979592,0.0,train
chip_419_322,-97.87434129697914,26.21810980047165,14RPQ,49605.0,48842.0,50081.0,0.6816007653061225,0.6736288265306123,0.0837053571428571,2022/03/22,2022/06/05,2022/09/08,0.6816007653061225,0.0,train
chip_419_323,-97.80767209150956,26.219294684707783,14RPQ,47755.0,49022.0,49199.0,3.0931122448979598,0.7712850765306123,1.1300223214285714,2022/03/22,2022/06/05,2022/09/08,3.0931122448979598,0.0,train
chip_420_322,-97.87302714855976,26.1569480179386,14RPP,49988.0,49871.0,49397.0,0.119579081632653,0.1215720663265306,0.3846460459183674,2022/03/22,2022/03/27,2022/05/21,0.3846460459183674,0.0,train
chip_420_326,-97.60652681557195,26.161427798286137,14RPP,48732.0,48899.0,48543.0,0.9506536989795918,0.5699936224489796,2.610809948979592,2022/03/22,2022/03/27,2022/05/21,2.610809948979592,0.0,train
chip_421_323,-97.80513901156326,26.096958385647618,14RPP,47808.0,47810.0,47642.0,3.280452806122449,2.915736607142857,4.894770408163265,2022/03/22,2022/03/27,2022/05/21,4.894770408163265,0.0,train
chip_421_324,-97.73856140965516,26.098099190424435,14RPP,49652.0,49714.0,49576.0,0.7872289540816326,0.6457270408163265,0.701530612244898,2022/03/22,2022/03/27,2022/05/21,0.7872289540816326,0.0,train
chip_421_325,-97.67198210093724,26.099197129597183,14RPP,49756.0,49775.0,49863.0,0.1713966836734693,0.3567442602040816,0.4344706632653061,2022/03/22,2022/03/27,2022/05/21,0.4344706632653061,0.0,train
chip_421_327,-97.53881862425985,26.101264406453787,14RPP,49841.0,48069.0,48825.0,0.2630739795918367,1.389110331632653,2.260044642857143,2022/03/22,2022/03/27,2022/05/21,2.260044642857143,0.0,train
chip_422_327,-97.53774113950612,26.0400767293848,14RPP,49770.0,49730.0,48781.0,0.2132493622448979,0.3408003826530612,2.216198979591837,2022/03/22,2022/03/27,2022/05/21,2.216198979591837,0.0,train
chip_002_060,-122.63355770471118,48.9324913215487,10UEV,49903.0,44547.0,49313.0,0.2132493622448979,2.841996173469388,0.9984853316326532,2022/03/06,2022/07/19,2022/09/27,2.841996173469388,0.0,validate
chip_021_109,-117.9158183058695,48.56549053095959,11UMP,50094.0,50165.0,50165.0,0.0478316326530612,0.0119579081632653,0.0099649234693877,2022/06/23,2022/08/17,2022/09/26,0.0478316326530612,0.0,validate
chip_026_164,-112.95717119543129,48.94913379099689,12UUV,50176.0,50175.0,50176.0,0.0,0.0019929846938775,0.0,2022/06/27,2022/08/06,2022/09/25,0.0019929846938775,0.0,validate
chip_027_083,-120.04848159381942,47.83045552021195,10UGU,49294.0,50118.0,49757.0,0.7393973214285714,0.0338807397959183,0.1973054846938775,2022/06/26,2022/08/15,2022/09/24,0.7393973214285714,0.0,validate
chip_031_077,-120.47455885079812,47.50266453184252,10TFT,50167.0,50162.0,50163.0,0.0119579081632653,0.0239158163265306,0.0239158163265306,2022/06/26,2022/07/31,2022/09/24,0.0239158163265306,0.0,validate
chip_031_111,-117.53780037355703,47.99896937160965,11UMP,50176.0,50176.0,49662.0,0.0,0.0,0.7234534438775511,2022/06/23,2022/08/17,2022/09/26,0.7234534438775511,0.0,validate
chip_032_079,-120.28065848171316,47.47469315868013,10TGT,48431.0,47900.0,44626.0,1.092155612244898,1.6043526785714286,4.049744897959184,2022/03/05,2022/08/07,2022/09/26,4.049744897959184,0.0,validate
chip_033_199,-109.72613077366697,48.870638501347706,12UWV,50176.0,49907.0,50176.0,0.0,0.177375637755102,0.0,2022/07/19,2022/08/18,2022/09/27,0.177375637755102,0.0,validate
chip_034_148,-114.2423658642732,48.28881307384724,11UPP,50023.0,49968.0,50096.0,0.0757334183673469,0.0876913265306122,0.0677614795918367,2022/07/30,2022/08/14,2022/08/29,0.0876913265306122,0.0,validate
chip_035_102,-118.2368377106404,47.636689627787234,11TMN,50171.0,50173.0,50174.0,0.0059789540816326,0.0039859693877551,0.0039859693877551,2022/06/23,2022/08/07,2022/09/26,0.0059789540816326,0.0,validate
chip_035_149,-114.13726998123558,48.24053157333872,11UQP,50167.0,50167.0,50169.0,0.0119579081632653,0.0099649234693877,0.0079719387755102,2022/06/27,2022/08/01,2022/09/25,0.0119579081632653,0.0,validate
chip_037_085,-119.65637111106152,47.271336325568086,10TGT,50174.0,49581.0,49414.0,0.0039859693877551,0.3069196428571428,0.6915656887755102,2022/03/05,2022/08/07,2022/09/26,0.6915656887755102,0.0,validate
chip_037_106,-117.8504635538466,47.5742007673536,11TMN,50176.0,50171.0,50176.0,0.0,0.0099649234693877,0.0,2022/06/23,2022/08/07,2022/09/26,0.0099649234693877,0.0,validate
chip_038_168,-112.41312783567632,48.270072357388855,12UUU,50169.0,50176.0,50176.0,0.0079719387755102,0.0,0.0,2022/06/27,2022/08/31,2022/09/25,0.0079719387755102,0.0,validate
chip_038_204,-109.21515327470073,48.61129236837522,12UXU,50176.0,49978.0,50172.0,0.0,0.1116071428571428,0.0039859693877551,2022/04/07,2022/07/21,2022/08/30,0.1116071428571428,0.0,validate
chip_039_108,-117.63753826436,47.48329780109219,11TMN,50038.0,50165.0,50169.0,0.0916772959183673,0.021922831632653,0.0099649234693877,2022/06/23,2022/08/07,2022/09/26,0.0916772959183673,0.0,validate
chip_039_167,-112.48598366067677,48.19948598507915,12UUU,50167.0,50034.0,50170.0,0.0119579081632653,0.0956632653061224,0.0079719387755102,2022/06/27,2022/08/31,2022/09/25,0.0956632653061224,0.0,validate
chip_040_101,-118.22034820918851,47.32674710150841,11TMN,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/23,2022/08/07,2022/09/26,0.0,0.0,validate
chip_040_110,-117.44500319842368,47.4513692138048,11TMN,49976.0,50172.0,50176.0,0.1275510204081632,0.0059789540816326,0.0,2022/06/23,2022/08/07,2022/09/26,0.1275510204081632,0.0,validate
chip_041_088,-119.31356451563975,47.08026204004224,10TGT,49649.0,49967.0,49360.0,0.3966039540816326,0.0597895408163265,0.4803093112244898,2022/03/05,2022/08/07,2022/09/26,0.4803093112244898,0.0,validate
chip_041_094,-118.80035207252496,47.16783447250184,11TLN,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/05,2022/08/02,2022/09/06,0.0,0.0,validate
chip_042_116,-116.88781711150524,47.4133440044394,11TNN,50171.0,50176.0,50039.0,0.0079719387755102,0.0,0.0438456632653061,2022/06/25,2022/07/30,2022/08/29,0.0438456632653061,0.0,validate
chip_043_118,-116.69586205594666,47.38038189452151,11TNN,50173.0,50175.0,50176.0,0.0039859693877551,0.0019929846938775,0.0,2022/06/25,2022/07/30,2022/08/29,0.0039859693877551,0.0,validate
chip_044_087,-119.33476475938376,46.88879534064119,10TGT,50172.0,50157.0,50168.0,0.0079719387755102,0.0338807397959183,0.0139508928571428,2022/03/05,2022/08/07,2022/09/26,0.0338807397959183,0.0,validate
chip_044_226,-107.18175327631914,48.419890103651085,13UCP,50169.0,49820.0,50176.0,0.0139508928571428,0.1434948979591837,0.0,2022/03/30,2022/08/07,2022/09/26,0.1434948979591837,0.0,validate
chip_044_227,-107.09247506462052,48.427026877606885,13UCP,50173.0,50174.0,50134.0,0.0059789540816326,0.0039859693877551,0.061782525510204,2022/03/30,2022/08/07,2022/09/26,0.061782525510204,0.0,validate
chip_044_228,-107.00317717981947,48.43410689250638,13UCP,49995.0,50170.0,50162.0,0.1016422193877551,0.0079719387755102,0.0199298469387755,2022/03/30,2022/08/07,2022/09/26,0.1016422193877551,0.0,validate
chip_046_044,-122.9116040953842,46.09037944660408,10TES,50045.0,50063.0,49773.0,0.1116071428571428,0.0876913265306122,0.1793686224489795,2022/04/07,2022/07/31,2022/09/19,0.1793686224489795,0.0,validate
chip_046_088,-119.20711204837166,46.785740629885744,11TLM,49504.0,50170.0,49971.0,0.3806600765306122,0.0079719387755102,0.0757334183673469,2022/04/24,2022/08/07,2022/09/26,0.3806600765306122,0.0,validate
chip_047_104,-117.82131319049071,46.95468462884887,11TMN,50116.0,50176.0,50176.0,0.0478316326530612,0.0,0.0,2022/06/23,2022/08/07,2022/09/26,0.0478316326530612,0.0,validate
chip_047_191,-110.2528220272959,47.953750121140665,12UWU,50130.0,50170.0,50167.0,0.039859693877551,0.0119579081632653,0.0079719387755102,2022/06/29,2022/08/08,2022/09/27,0.039859693877551,0.0,validate
chip_048_070,-120.6871316182268,46.3960746604685,10TFS,50175.0,50069.0,48842.0,0.0019929846938775,0.1096141581632653,1.9411670918367347,2022/05/17,2022/08/05,2022/09/24,1.9411670918367347,0.0,validate
chip_048_106,-117.63023703489212,46.92306861304644,11TMN,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/06/23,2022/08/07,2022/09/26,0.0,0.0,validate
chip_049_070,-120.6647667754154,46.33749837957057,10TFS,49891.0,49386.0,48722.0,0.177375637755102,0.68359375,1.1599170918367347,2022/05/17,2022/08/05,2022/09/24,1.1599170918367347,0.0,validate
chip_049_074,-120.32783756761718,46.39929967431461,10TGS,49404.0,49823.0,50140.0,0.5779655612244898,0.3348214285714285,0.0358737244897959,2022/03/05,2022/08/07,2022/09/26,0.5779655612244898,0.0,validate
chip_049_114,-116.9252391388696,46.97171601465065,11TNN,50131.0,50176.0,50176.0,0.0558035714285714,0.0,0.0,2022/06/25,2022/07/30,2022/08/29,0.0558035714285714,0.0,validate
chip_050_115,-116.82032247815246,46.92568651749679,11TNN,50175.0,50176.0,50175.0,0.0019929846938775,0.0,0.0019929846938775,2022/06/25,2022/07/30,2022/08/29,0.0019929846938775,0.0,validate
chip_050_168,-112.23022493561828,47.54979842549911,12TVT,50102.0,50176.0,49991.0,0.0757334183673469,0.0,0.1255580357142857,2022/07/14,2022/08/08,2022/09/02,0.1255580357142857,0.0,validate
chip_050_169,-112.14280944496306,47.560111078780736,12TVT,50170.0,49729.0,49684.0,0.0079719387755102,0.6238042091836735,0.2032844387755102,2022/07/14,2022/08/08,2022/09/02,0.6238042091836735,0.0,validate
chip_051_172,-111.86565040267052,47.53072490172507,12TVT,50132.0,50170.0,49893.0,0.0298947704081632,0.0059789540816326,0.2650669642857143,2022/07/14,2022/08/08,2022/09/02,0.2650669642857143,0.0,validate
chip_051_176,-111.51570195452057,47.57072304477461,12TVT,50114.0,50117.0,49895.0,0.0837053571428571,0.0677614795918367,0.1315369897959183,2022/07/14,2022/08/08,2022/09/02,0.1315369897959183,0.0,validate
chip_052_043,-122.8498093899517,45.7247437011695,10TER,49534.0,49944.0,49736.0,0.4902742346938775,0.2072704081632653,0.3447863520408163,2022/04/07,2022/08/15,2022/09/24,0.4902742346938775,0.0,validate
chip_052_179,-111.23878915071192,47.54008204564692,12TVT,49638.0,49960.0,49929.0,0.2112563775510204,0.0817123724489796,0.1036352040816326,2022/07/14,2022/08/08,2022/09/02,0.2112563775510204,0.0,validate
chip_052_248,-105.14408138254213,48.07791918276515,13UDP,50163.0,50083.0,50170.0,0.0259088010204081,0.1056281887755102,0.0119579081632653,2022/06/23,2022/08/27,2022/09/21,0.1056281887755102,0.0,validate
chip_052_250,-104.96604526738342,48.08951814034393,13UDP,50121.0,50108.0,50152.0,0.0777264030612244,0.1155931122448979,0.0378667091836734,2022/06/23,2022/08/27,2022/09/21,0.1155931122448979,0.0,validate
chip_053_043,-122.8257794813524,45.66664571056717,10TER,49940.0,50170.0,50166.0,0.3188775510204081,0.0119579081632653,0.0199298469387755,2022/04/07,2022/08/15,2022/09/24,0.3188775510204081,0.0,validate
chip_053_096,-118.3819656798369,46.488572435817375,11TLM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/24,2022/08/07,2022/09/26,0.0,0.0,validate
chip_053_114,-116.8487110475746,46.73476330126763,11TNM,50164.0,50169.0,50105.0,0.0139508928571428,0.0099649234693877,0.0458386479591836,2022/06/25,2022/07/25,2022/08/29,0.0458386479591836,0.0,validate
chip_054_080,-119.71351416979157,46.1968686851815,10TGS,50155.0,50171.0,49739.0,0.0298947704081632,0.0099649234693877,0.2989477040816326,2022/03/05,2022/08/07,2022/09/26,0.2989477040816326,0.0,validate
chip_054_265,-103.61451231424218,48.04773161706876,13UEP,47973.0,49851.0,50010.0,3.003427933673469,0.2909757653061224,0.2730389030612244,2022/03/17,2022/08/09,2022/09/26,3.003427933673469,0.0,validate
chip_055_177,-111.37098960175878,47.340489382730425,12TVT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/02,0.0,0.0,validate
chip_056_080,-119.67067815728063,46.07947795354344,10TGS,50174.0,50174.0,50176.0,0.0039859693877551,0.0039859693877551,0.0,2022/03/05,2022/08/07,2022/09/26,0.0039859693877551,0.0,validate
chip_056_105,-117.5577766136314,46.436552855452,11TMM,50176.0,50176.0,50174.0,0.0,0.0,0.0039859693877551,2022/04/06,2022/07/30,2022/09/26,0.0039859693877551,0.0,validate
chip_056_106,-117.47279300421944,46.45016052291897,11TMM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,0.0,0.0,validate
chip_056_181,-111.00785359813996,47.31917266070219,12TVT,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/07/14,2022/08/08,2022/09/02,0.0,0.0,validate
chip_056_192,-110.04626592600071,47.42101399692721,12TWT,50094.0,50168.0,49936.0,0.0259088010204081,0.0099649234693877,0.1395089285714285,2022/07/14,2022/08/08,2022/09/27,0.1395089285714285,0.0,validate
chip_057_058,-121.48767542168169,45.680389198693454,10TFR,50131.0,49911.0,50146.0,0.0558035714285714,0.1136001275510204,0.0478316326530612,2022/06/21,2022/08/10,2022/09/24,0.1136001275510204,0.0,validate
chip_057_065,-120.9047905723875,45.79136314504591,10TFR,50006.0,50176.0,50176.0,0.235172193877551,0.0,0.0,2022/06/21,2022/08/10,2022/09/24,0.235172193877551,0.0,validate
chip_057_084,-119.31307596252422,46.08003172429615,10TGS,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/03/05,2022/08/07,2022/09/26,0.0,0.0,validate
chip_057_087,-119.06050325039897,46.123921857297695,11TLM,49275.0,49903.0,50176.0,0.7653061224489796,0.3069196428571428,0.0,2022/04/24,2022/08/07,2022/09/26,0.7653061224489796,0.0,validate
chip_057_105,-117.53818246989064,46.37748918325047,11TMM,50176.0,50176.0,50176.0,0.0,0.0,0.0,2022/04/06,2022/07/30,2022/09/26,0.0,0.0,validate
chip_057_145,-114.1156802349982,46.880097236515,11TQM,50174.0,49428.0,49925.0,0.0039859693877551,0.2012914540816326,0.1175860969387755,2022/04/08,2022/07/27,2022/09/10,0.2012914540816326,0.0,validate
chip_058_065,-120.88243754401236,45.73292212287403,10TFR,50170.0,50129.0,50143.0,0.0099649234693877,0.0498246173469387,0.0259088010204081,2022/06/21,2022/08/10,2022/09/24,0.0498246173469387,0.0,validate
chip_059_068,-120.61013274436912,45.72119142915157,10TFR,48655.0,50174.0,50176.0,1.7059948979591837,0.0039859693877551,0.0,2022/06/21,2022/08/10,2022/09/24,1.7059948979591837,0.0,validate
chip_059_091,-118.6821499296158,46.064030203554246,11TLM,50172.0,50174.0,50176.0,0.0079719387755102,0.0039859693877551,0.0,2022/04/24,2022/08/07,2022/09/26,0.0079719387755102,0.0,validate
chip_059_190,-110.18185108414552,47.22265527936549,12TWT,50176.0,50176.0,50107.0,0.0,0.0,0.0458386479591836,2022/07/14,2022/08/08,2022/09/27,0.0458386479591836,0.0,validate
chip_059_193,-109.91993915358978,47.249514029102365,12TWT,49909.0,50176.0,50175.0,0.1733896683673469,0.0,0.0019929846938775,2022/07/14,2022/08/08,2022/09/27,0.1733896683673469,0.0,validate
chip_059_196,-109.65781406537825,47.27587783351842,12TWT,50098.0,50073.0,49965.0,0.0498246173469387,0.0597895408163265,0.2112563775510204,2022/07/14,2022/08/08,2022/09/27,0.2112563775510204,0.0,validate
chip_060_062,-121.08728560438392,45.56894481083182,10TFR,50041.0,50172.0,50169.0,0.1674107142857142,0.0079719387755102,0.0139508928571428,2022/06/21,2022/08/10,2022/09/24,0.1674107142857142,0.0,validate
chip_060_070,-120.42134299875752,45.69356446858662,10TFR,50162.0,50172.0,50172.0,0.0119579081632653,0.0079719387755102,0.0079719387755102,2022/06/21,2022/08/10,2022/09/24,0.0119579081632653,0.0,validate
chip_060_086,-119.0821256312588,45.93304554455831,11TLL,50175.0,50172.0,50170.0,0.0019929846938775,0.0079719387755102,0.0079719387755102,2022/05/04,2022/08/12,2022/09/26,0.0079719387755102,0.0,validate
chip_060_258,-104.19164544644556,47.64815051997687,13TEN,50071.0,50078.0,50167.0,0.09765625,0.1016422193877551,0.0119579081632653,2022/05/26,2022/08/09,2022/09/28,0.1016422193877551,0.0,validate
chip_061_084,-119.22911788470904,45.84510334440313,11TLL,48411.0,50172.0,50142.0,2.74234693877551,0.0039859693877551,0.0577965561224489,2022/05/04,2022/08/12,2022/09/26,2.74234693877551,0.0,validate
chip_061_112,-116.86705779876743,46.23496183449603,11TNM,50170.0,50172.0,50175.0,0.0119579081632653,0.0039859693877551,0.0019929846938775,2022/06/25,2022/07/25,2022/08/29,0.0119579081632653,0.0,validate
